Depth	TVD	ROP	Gas	C1(PPM)	C2	C3	iC4	nC4	C5
2117	2060.98	15.68	6	594	0	0	0	0	0
2118	2061.68	21.11	6	594	0	0	0	0	0
2119	2062.39	15.83	6	594	0	0	0	0	0
2120	2063.09	54.93	8	792	0	0	0	0	0
2121	2063.79	62.56	8	792	0	0	0	0	0
2122	2064.5	81.39	8	792	0	0	0	0	0
2123	2065.2	42.69	8	792	0	0	0	0	0
2124	2065.91	31.56	5	495	0	0	0	0	0
2125	2066.61	55.38	5	495	0	0	0	0	0
2126	2067.32	44.39	5	495	0	0	0	0	0
2127	2068.02	37.89	5	495	0	0	0	0	0
2128	2068.73	44.33	6	594	0	0	0	0	0
2129	2069.43	26.64	6	594	0	0	0	0	0
2130	2070.14	29	6	594	0	0	0	0	0
2131	2070.84	26.48	4	396	0	0	0	0	0
2132	2071.55	50.49	3	297	0	0	0	0	0
2133	1865	48.84	3	297	0	0	0	0	0
2134	2072.96	70.63	4	396	0	0	0	0	0
2135	2072.36	42.07	5	495	0	0	0	0	0
2136	2072.56	40.69	5	495	0	0	0	0	0
2137	2072.66	20.63	5	495	0	0	0	0	0
2138	2072.76	18.84	5	495	0	0	0	0	0
2139	2073.01	19.48	5	495	0	0	0	0	0
2140	2073.01	23.02	5	495	0	0	0	0	0
2141	2073.04	33.59	6	594	0	0	0	0	0
2142	2073.04	40.73	6	594	0	0	0	0	0
2143	2073.59	12.47	6	594	0	0	0	0	0
2144	2074.14	18.36	6	594	0	0	0	0	0
2145	2074.69	27.93	6	594	0	0	0	0	0
2146	2075.25	16.83	4	396	0	0	0	0	0
2147	2075.8	17.31	4	396	0	0	0	0	0
2148	2076.35	18.5	4	396	0	0	0	0	0
2149	2076.9	12.36	4	396	0	0	0	0	0
2150	2077.45	17.55	4	396	0	0	0	0	0
2151	2078.01	20.58	4	396	0	0	0	0	0
2152	2078.56	108.33	5	495	0	0	0	0	0
2153	2079.11	58.64	5	495	0	0	0	0	0
2154	2079.66	69.58	5	495	0	0	0	0	0
2155	2080.21	38.57	5	495	0	0	0	0	0
2156	2080.77	36.41	7	693	0	0	0	0	0
2157	2081.32	45.28	7	693	0	0	0	0	0
2158	2081.87	31.96	7	693	0	0	0	0	0
2159	2082.42	27.67	7	693	0	0	0	0	0
2160	2082.97	29.77	7	693	0	0	0	0	0
2161	2083.53	30.04	5	495	0	0	0	0	0
2162	2084.08	27.62	5	495	0	0	0	0	0
2163	2084.63	15.63	5	495	0	0	0	0	0
2164	2085.18	37.37	5	495	0	0	0	0	0
2165	2085.73	13.95	5	495	0	0	0	0	0
2166	2086.29	5.66	5	495	0	0	0	0	0
2167	2086.84	3.06	5	495	0	0	0	0	0
2168	2087.39	6.97	3	297	0	0	0	0	0
2169	2087.94	16.08	3	297	0	0	0	0	0
2170	2088.49	18.46	3	297	0	0	0	0	0
2171	2089.05	21.78	3	297	0	0	0	0	0
2172	2089.6	24.25	3	297	0	0	0	0	0
2173	2090.15	24.96	5	495	0	0	0	0	0
2174	2090.7	21.99	5	495	0	0	0	0	0
2175	2091.26	16.19	5	495	0	0	0	0	0
2176	2091.81	29.75	5	495	0	0	0	0	0
2177	2092.36	20.8	7	693	0	0	0	0	0
2178	2092.91	20.57	7	693	0	0	0	0	0
2179	2093.46	15.28	7	693	0	0	0	0	0
2180	2094.02	15.81	7	693	0	0	0	0	0
2181	2094.57	15.01	7	693	0	0	0	0	0
2182	2095.12	15.86	9	891	0	0	0	0	0
2183	2095.67	15.65	9	891	0	0	0	0	0
2184	2096.22	16.46	7	693	0	0	0	0	0
2185	2096.78	72.26	8	792	0	0	0	0	0
2186	2097.33	94.18	5	495	0	0	0	0	0
2187	2097.88	50.33	4	396	0	0	0	0	0
2188	2098.43	34.31	4	396	0	0	0	0	0
2189	2098.98	21.8	4	396	0	0	0	0	0
2190	2099.54	23.19	5	495	0	0	0	0	0
2191	2100.09	22.52	5	495	0	0	0	0	0
2192	2100.64	32.99	5	495	0	0	0	0	0
2193	2101.19	32.14	5	495	0	0	0	0	0
2194	2101.74	31.26	4	396	0	0	0	0	0
2195	2102.3	35.65	4	396	0	0	0	0	0
2196	2102.85	30.02	4	396	0	0	0	0	0
2197	2103.4	38.77	6	594	0	0	0	0	0
2198	2103.95	24.77	6	594	0	0	0	0	0
2199	2104.5	34.72	6	594	0	0	0	0	0
2200	2105.06	38.27	6	594	0	0	0	0	0
2201	2105.61	42.77	6	594	0	0	0	0	0
2202	2106.16	25.12	6	594	0	0	0	0	0
2203	2106.71	34.5	6	594	0	0	0	0	0
2204	2107.26	21.2	6	594	0	0	0	0	0
2205	2107.82	25.42	6	594	0	0	0	0	0
2206	2108.37	24.03	4	396	0	0	0	0	0
2207	2108.92	18.57	4	396	0	0	0	0	0
2208	2109.47	36.53	4	396	0	0	0	0	0
2209	2110.02	25.94	4	396	0	0	0	0	0
2210	2110.58	30.32	4	396	0	0	0	0	0
2211	2111.13	22.75	4	396	0	0	0	0	0
2212	2111.68	44.3	4	396	0	0	0	0	0
2213	2112.23	26.92	4	396	0	0	0	0	0
2214	2112.78	38.47	3	297	0	0	0	0	0
2215	2113.34	43.96	3	297	0	0	0	0	0
2216	2113.89	24.82	3	297	0	0	0	0	0
2217	2114.44	54.73	3	297	0	0	0	0	0
2218	2114.99	68.92	3	297	0	0	0	0	0
2219	2115.54	71.27	3	297	0	0	0	0	0
2220	2116.1	63.44	3	297	0	0	0	0	0
2221	2116.65	33.56	3	297	0	0	0	0	0
2222	2117.2	61.91	3	297	0	0	0	0	0
2223	2117.75	37.23	5	495	0	0	0	0	0
2224	2118.3	48.65	5	495	0	0	0	0	0
2225	2118.86	49.93	5	495	0	0	0	0	0
2226	2119.41	36.36	5	495	0	0	0	0	0
2227	2119.96	36.42	5	495	0	0	0	0	0
2228	2120.51	37.76	5	495	0	0	0	0	0
2229	2120.94	34.39	5	495	0	0	0	0	0
2230	2121.45	32.6	5	495	0	0	0	0	0
2231	2121.97	33.08	5	495	0	0	0	0	0
2232	2122.49	23.84	4	396	0	0	0	0	0
2233	2123.01	30.42	4	396	0	0	0	0	0
2234	2123.52	29.37	4	396	0	0	0	0	0
2235	2124.04	26.91	4	396	0	0	0	0	0
2236	2124.56	24.48	4	396	0	0	0	0	0
2237	2125.07	24.93	4	396	0	0	0	0	0
2238	2125.59	21.97	6	594	0	0	0	0	0
2239	2126.11	54.8	6	594	0	0	0	0	0
2240	2126.63	41.05	6	594	0	0	0	0	0
2241	2127.14	39.53	6	594	0	0	0	0	0
2242	2127.66	49.34	6	594	0	0	0	0	0
2243	2128.18	49.81	6	594	0	0	0	0	0
2244	2128.69	49.98	6	594	0	0	0	0	0
2245	2129.21	39.78	7	693	0	0	0	0	0
2246	2129.73	47.16	7	693	0	0	0	0	0
2247	2130.25	34.79	7	693	0	0	0	0	0
2248	2130.76	41.41	7	693	0	0	0	0	0
2249	2131.28	49.46	7	693	0	0	0	0	0
2250	2131.8	49.74	7	693	0	0	0	0	0
2251	2132.31	44.19	6	594	0	0	0	0	0
2252	2132.83	36.89	6	594	0	0	0	0	0
2253	2133.35	39.18	6	594	0	0	0	0	0
2254	2133.87	38.13	6	594	0	0	0	0	0
2255	2134.38	31.16	6	594	0	0	0	0	0
2256	2134.9	30.29	6	594	0	0	0	0	0
2257	2135.42	35.35	6	594	0	0	0	0	0
2258	2135.94	34.24	6	594	0	0	0	0	0
2259	2136.45	26.67	6	594	0	0	0	0	0
2260	2136.97	28.66	5	495	0	0	0	0	0
2261	2137.49	30.94	5	495	0	0	0	0	0
2262	2138	10.86	5	495	0	0	0	0	0
2263	2138.52	16.06	5	495	0	0	0	0	0
2264	2139.04	17.82	5	495	0	0	0	0	0
2265	2139.56	22.56	5	495	0	0	0	0	0
2266	2140.07	15.7	5	495	0	0	0	0	0
2267	2140.59	16.29	5	495	0	0	0	0	0
2268	2141.11	40.77	7	693	0	0	0	0	0
2269	2141.62	41.52	7	693	0	0	0	0	0
2270	2142.14	41.52	7	693	0	0	0	0	0
2271	2142.66	40.12	6	594	0	0	0	0	0
2272	2143.18	40.12	6	594	0	0	0	0	0
2273	2143.69	39.54	6	594	0	0	0	0	0
2274	2144.21	43.13	6	594	0	0	0	0	0
2275	2144.73	42.16	6	594	0	0	0	0	0
2276	2145.24	44.21	6	594	0	0	0	0	0
2277	2145.76	45.62	7	693	0	0	0	0	0
2278	2146.28	45.62	7	693	0	0	0	0	0
2279	2146.8	37.6	7	693	0	0	0	0	0
2280	2147.31	46.87	7	693	0	0	0	0	0
2281	2147.83	39.6	7	693	0	0	0	0	0
2282	2148.35	40.92	7	693	0	0	0	0	0
2283	2148.87	32.19	7	693	0	0	0	0	0
2284	2149.38	45.7	7	693	0	0	0	0	0
2285	2149.9	32.39	6	594	0	0	0	0	0
2286	2150.42	27.45	6	594	0	0	0	0	0
2287	2150.93	41.03	6	594	0	0	0	0	0
2288	2151.45	37.54	6	594	0	0	0	0	0
2289	2151.97	32.87	6	594	0	0	0	0	0
2290	2152.49	35.06	4	396	0	0	0	0	0
2291	2153	30.15	4	396	0	0	0	0	0
2292	2153.52	48.04	4	396	0	0	0	0	0
2293	2154.04	39.04	4	396	0	0	0	0	0
2294	2154.55	39.04	4	396	0	0	0	0	0
2295	2155.07	24.82	4	396	0	0	0	0	0
2296	2155.59	24.82	4	396	0	0	0	0	0
2297	2156.11	36.58	5	495	0	0	0	0	0
2298	2156.62	33.33	5	495	0	0	0	0	0
2299	2157.14	33.33	5	495	0	0	0	0	0
2300	2157.66	33.33	5	495	0	0	0	0	0
2301	2158.18	33.33	5	495	0	0	0	0	0
2302	2158.69	48.3	5	495	0	0	0	0	0
2303	2159.21	44.65	6	594	0	0	0	0	0
2304	2159.73	38.14	6	594	0	0	0	0	0
2305	2160.24	34.11	6	594	0	0	0	0	0
2306	2160.76	33.5	6	594	0	0	0	0	0
2307	2161.28	33.5	6	594	0	0	0	0	0
2308	2161.8	29.56	6	594	0	0	0	0	0
2309	2162.31	31.96	6	594	0	0	0	0	0
2310	2162.83	34.68	4	396	0	0	0	0	0
2311	2163.35	34.8	4	396	0	0	0	0	0
2312	2163.86	29.92	4	396	0	0	0	0	0
2313	2164.38	36.57	4	396	0	0	0	0	0
2314	2164.9	23.73	4	396	0	0	0	0	0
2315	2165.42	24.57	4	396	0	0	0	0	0
2316	2165.93	21.64	4	396	0	0	0	0	0
2317	2166.45	21.64	4	396	0	0	0	0	0
2318	2166.97	32.37	5	495	0	0	0	0	0
2319	2167.48	16.98	5	495	0	0	0	0	0
2320	2168	15.91	5	495	0	0	0	0	0
2321	2168.52	15.91	5	495	0	0	0	0	0
2322	2169.04	15.91	5	495	0	0	0	0	0
2323	2169.55	24.22	5	495	0	0	0	0	0
2324	2170.07	29.46	6	594	0	0	0	0	0
2325	2170.59	29.46	6	594	0	0	0	0	0
2326	2171.11	40.05	6	594	0	0	0	0	0
2327	2171.62	41.98	6	594	0	0	0	0	0
2328	2172.14	29.91	6	594	0	0	0	0	0
2329	2172.66	13.96	6	594	0	0	0	0	0
2330	2173.17	28.62	6	594	0	0	0	0	0
2331	2173.69	33.45	4	396	0	0	0	0	0
2332	2174.21	41.3	4	396	0	0	0	0	0
2333	2174.73	18.31	4	396	0	0	0	0	0
2334	2175.24	21.9	5	495	0	0	0	0	0
2335	2175.76	11.02	5	495	0	0	0	0	0
2336	2176.28	10.91	5	495	0	0	0	0	0
2337	2176.79	21.82	5	495	0	0	0	0	0
2338	2177.31	24.05	5	495	0	0	0	0	0
2339	2177.83	14.65	5	495	0	0	0	0	0
2340	2178.35	16.38	5	495	0	0	0	0	0
2341	2178.86	10.03	3	297	0	0	0	0	0
2342	2179.38	10.03	3	297	0	0	0	0	0
2343	2179.9	10.19	3	297	0	0	0	0	0
2344	2180.42	19.83	3	297	0	0	0	0	0
2345	2180.93	17.1	3	297	0	0	0	0	0
2346	2181.45	18.58	3	297	0	0	0	0	0
2347	2181.97	14.56	3	297	0	0	0	0	0
2348	2182.48	14.56	3	297	0	0	0	0	0
2349	2183	14.56	2	198	0	0	0	0	0
2350	2183.52	14.56	2	198	0	0	0	0	0
2351	2184.04	14.56	2	198	0	0	0	0	0
2352	2184.55	23.5	2	198	0	0	0	0	0
2353	2185.07	23.5	2	198	0	0	0	0	0
2354	2185.59	23.5	2	198	0	0	0	0	0
2355	2186.1	23.5	2	198	0	0	0	0	0
2356	2186.62	24.2	2	198	0	0	0	0	0
2357	2187.14	24.2	4	396	0	0	0	0	0
2358	2187.66	24.2	4	396	0	0	0	0	0
2359	2188.17	23.1	4	396	0	0	0	0	0
2360	2188.69	23.1	4	396	0	0	0	0	0
2361	2189.21	23.1	4	396	0	0	0	0	0
2362	2189.72	23.1	4	396	0	0	0	0	0
2363	2190.24	22.08	5	495	0	0	0	0	0
2364	2190.76	14.88	5	495	0	0	0	0	0
2365	2191.28	20.45	5	495	0	0	0	0	0
2366	2191.79	20.84	5	495	0	0	0	0	0
2367	2192.31	22.71	5	495	0	0	0	0	0
2368	2192.83	19.72	5	495	0	0	0	0	0
2369	2193.35	15.82	6	594	0	0	0	0	0
2370	2193.86	17.45	6	594	0	0	0	0	0
2371	2194.38	13.33	6	594	0	0	0	0	0
2372	2194.9	9.55	6	594	0	0	0	0	0
2373	2195.41	13.07	6	594	0	0	0	0	0
2374	2195.93	10.52	6	594	0	0	0	0	0
2375	2196.45	12.51	6	594	0	0	0	0	0
2376	2196.97	11.3	6	594	0	0	0	0	0
2377	2197.48	17.5	6	594	0	0	0	0	0
2378	2198	29.92	6	594	0	0	0	0	0
2379	2198.52	29.94	6	594	0	0	0	0	0
2380	2199.03	26.25	4	396	0	0	0	0	0
2381	2199.55	28.59	4	396	0	0	0	0	0
2382	2200.07	19.53	4	396	0	0	0	0	0
2383	2200.59	22.26	4	396	0	0	0	0	0
2384	2201.1	53.16	4	396	0	0	0	0	0
2385	2201.62	127.31	4	396	0	0	0	0	0
2386	2202.14	106.8	4	396	0	0	0	0	0
2387	2202.65	72.03	4	396	0	0	0	0	0
2388	2203.17	75.75	5	495	0	0	0	0	0
2389	2203.69	48.88	5	495	0	0	0	0	0
2390	2204.21	40.9	5	495	0	0	0	0	0
2391	2204.72	32.37	5	495	0	0	0	0	0
2392	2205.24	72.12	5	495	0	0	0	0	0
2393	2205.76	34.35	5	495	0	0	0	0	0
2394	2206.28	66.5	6	594	0	0	0	0	0
2395	2206.79	51.85	6	594	0	0	0	0	0
2396	2207.31	67.2	6	594	0	0	0	0	0
2397	2207.83	65	6	594	0	0	0	0	0
2398	2208.34	65.58	6	594	0	0	0	0	0
2399	2208.86	84.5	6	594	0	0	0	0	0
2400	2209.38	59.95	6	594	0	0	0	0	0
2401	2209.9	84.19	4	396	0	0	0	0	0
2402	2210.41	52.73	4	396	0	0	0	0	0
2403	2210.93	69.42	4	396	0	0	0	0	0
2404	2211.45	39.86	5	495	0	0	0	0	0
2405	2211.96	38.72	5	495	0	0	0	0	0
2406	2212.48	61.16	5	495	0	0	0	0	0
2407	2213	54.06	5	495	0	0	0	0	0
2408	2213.52	40.33	5	495	0	0	0	0	0
2409	2214.03	35.99	5	495	0	0	0	0	0
2410	2214.55	52.19	5	495	0	0	0	0	0
2411	2215.07	51.19	10	990	0	0	0	0	0
2412	2215.59	84.96	12	1188	0	0	0	0	0
2413	2216.1	80.3	12	1188	0	0	0	0	0
2414	2216.62	77.81	12	1188	0	0	0	0	0
2415	2217.14	59.15	13	1287	0	0	0	0	0
2416	2217.65	30.39	18	1782	0	0	0	0	0
2417	2218.17	72.35	19	1881	0	0	0	0	0
2418	2218.69	64.05	20	1980	0	0	0	0	0
2419	2219.21	67.5	21	2079	0	0	0	0	0
2420	2219.72	87.42	21	2079	0	0	0	0	0
2421	2220.24	71.99	20	1980	0	0	0	0	0
2422	2220.76	97.2	22	2178	0	0	0	0	0
2423	2221.27	82.75	19	1881	0	0	0	0	0
2424	2221.79	70	18	1782	0	0	0	0	0
2425	2222.31	71	15	1485	0	0	0	0	0
2426	2222.83	99.66	15	1485	0	0	0	0	0
2427	2223.34	59.12	13	1287	0	0	0	0	0
2428	2223.88	83.48	9	891	0	0	0	0	0
2429	2224.4	62.37	7	693	0	0	0	0	0
2430	2224.92	43.67	7	693	0	0	0	0	0
2431	2225.44	49.25	13	1287	0	0	0	0	0
2432	2225.96	55.26	13	1287	0	0	0	0	0
2433	2226.49	48.68	14	1386	0	0	0	0	0
2434	2227.01	50.8	11	1089	0	0	0	0	0
2435	2227.53	48.62	14	1386	0	0	0	0	0
2436	2228.05	37.74	14	1386	0	0	0	0	0
2437	2228.57	42.13	13	1287	0	0	0	0	0
2438	2229.1	25.25	11	1089	0	0	0	0	0
2439	2229.62	29.7	11	1089	0	0	0	0	0
2440	2230.14	30.46	10	990	0	0	0	0	0
2441	2230.66	45.89	11	1089	0	0	0	0	0
2442	2231.18	35.28	9	891	0	0	0	0	0
2443	2231.71	46.61	9	891	0	0	0	0	0
2444	2232.23	40.68	8	792	0	0	0	0	0
2445	2232.75	43.8	9	891	0	0	0	0	0
2446	2233.27	29.54	9	891	0	0	0	0	0
2447	2233.8	31.42	9	891	0	0	0	0	0
2448	2234.32	33.65	9	891	0	0	0	0	0
2449	2234.84	30.04	10	990	0	0	0	0	0
2450	2235.36	34.62	10	990	0	0	0	0	0
2451	2235.88	40.64	13	1287	0	0	0	0	0
2452	2236.41	40.67	15	1485	0	0	0	0	0
2453	2236.93	39.37	17	1683	0	0	0	0	0
2454	2237.45	40.88	19	1881	0	0	0	0	0
2455	2237.97	28.16	20	1980	0	0	0	0	0
2456	2238.49	31.32	21	2079	0	0	0	0	0
2457	2239.02	33.93	21	2079	0	0	0	0	0
2458	2239.54	65.97	18	1782	0	0	0	0	0
2459	2240.06	66	18	1782	0	0	0	0	0
2460	2240.58	79.3	20	1980	0	0	0	0	0
2461	2241.1	50.81	25	2475	0	0	0	0	0
2462	2241.63	53.35	30	2970	0	0	0	0	0
2463	2242.15	49.15	35	3465	0	0	0	0	0
2464	2242.67	61.91	49	4851	0	0	0	0	0
2465	2243.19	51.42	54	5346	0	0	0	0	0
2466	2243.72	82.72	60	5940	0	0	0	0	0
2467	2244.24	69.45	74	7326	0	0	0	0	0
2468	2244.76	28.2	81	8019	0	0	0	0	0
2469	2245.28	53.15	82	8118	0	0	0	0	0
2470	2245.8	36.98	81	8019	0	0	0	0	0
2471	2246.33	36.26	79	7821	0	0	0	0	0
2472	2246.85	47.42	68	6732	0	0	0	0	0
2473	2247.37	44.8	45	4455	0	0	0	0	0
2474	2247.89	46.88	35	3465	0	0	0	0	0
2475	2248.41	41.74	30	2970	0	0	0	0	0
2476	2248.94	29.37	25	2475	0	0	0	0	0
2477	2249.46	38.58	25	2475	0	0	0	0	0
2478	2249.98	31.65	20	1980	0	0	0	0	0
2479	2250.5	28.81	20	1980	0	0	0	0	0
2480	2251.02	33.69	20	1980	0	0	0	0	0
2481	2251.55	35.38	20	1980	0	0	0	0	0
2482	2252.07	32.86	20	1980	0	0	0	0	0
2483	2252.59	31.03	20	1980	0	0	0	0	0
2484	2253.11	35.36	25	2475	0	0	0	0	0
2485	2253.64	34.18	25	2475	0	0	0	0	0
2486	2254.1	32.47	28	2772	0	0	0	0	0
2487	2254.12	33.45	28	2772	0	0	0	0	0
2488	2254.64	38.77	28	2772	0	0	0	0	0
2489	2255.17	34.1	25	2475	0	0	0	0	0
2490	2255.69	28.79	20	1980	0	0	0	0	0
2491	2256.21	31.23	20	1980	0	0	0	0	0
2492	2256.74	42.94	20	1980	0	0	0	0	0
2493	2257.26	42.66	15	1485	0	0	0	0	0
2494	2257.78	49.07	15	1485	0	0	0	0	0
2495	2258.31	49.84	10	990	0	0	0	0	0
2496	2032.77	25.82	10	990	0	0	0	0	0
2497	2259.02	35.26	10	990	0	0	0	0	0
2498	2259.54	35.65	9	891	0	0	0	0	0
2499	2260.07	52.54	9	891	0	0	0	0	0
2500	2260.59	52.81	9	891	0	0	0	0	0
2501	2261.11	60.31	9	891	0	0	0	0	0
2502	2261.63	52.38	9	891	0	0	0	0	0
2503	2262.15	46.04	8	792	0	0	0	0	0
2504	2262.67	51.17	8	792	0	0	0	0	0
2505	2263.19	37.14	8	792	0	0	0	0	0
2506	2263.73	21.64	8	792	0	0	0	0	0
2507	2264.23	4.59	9	891	0	0	0	0	0
2508	2264.76	20.86	9	891	0	0	0	0	0
2509	2265.28	39.8	9	891	0	0	0	0	0
2510	2265.8	30.6	7	693	0	0	0	0	0
2511	2266.18	13.4	7	693	0	0	0	0	0
2512	2266.28	12.6	7	693	0	0	0	0	0
2513	2040.54	25.7	7	693	0	0	0	0	0
2514	2267.89	39.4	7	693	0	0	0	0	0
2515	2268.41	38.46	7	693	0	0	0	0	0
2516	2268.93	33.88	6	594	0	0	0	0	0
2517	2269.45	34.55	6	594	0	0	0	0	0
2518	2269.97	21.61	6	594	0	0	0	0	0
2519	2270.49	28.13	6	594	0	0	0	0	0
2520	2271.02	24.55	6	594	0	0	0	0	0
2521	2271.54	27.28	8	792	0	0	0	0	0
2522	2272.06	25.24	10	990	0	0	0	0	0
2523	2272.58	29.04	12	1188	0	0	0	0	0
2524	2273.1	19.39	12	1188	0	0	0	0	0
2525	2273.62	15.26	10	990	0	0	0	0	0
2526	2274.15	10.02	8	792	0	0	0	0	0
2527	2274.67	10.02	7	693	0	0	0	0	0
2528	2275.19	15.6	7	693	0	0	0	0	0
2529	2275.71	15.6	6	594	0	0	0	0	0
2530	2276.23	22.6	6	594	0	0	0	0	0
2531	2276.75	22.6	6	594	0	0	0	0	0
2532	2277.27	29.67	8	792	0	0	0	0	0
2533	2277.8	27.4	8	792	0	0	0	0	0
2534	2278.32	24.96	8	792	0	0	0	0	0
2535	2278.84	25.5	8	792	0	0	0	0	0
2536	2279.36	26.75	8	792	0	0	0	0	0
2537	2279.88	27.36	7	693	0	0	0	0	0
2538	2280.4	26.57	6	594	0	0	0	0	0
2539	2280.92	26.57	6	594	0	0	0	0	0
2540	2281.44	26.5	5	495	0	0	0	0	0
2541	2281.96	36.5	5	495	0	0	0	0	0
2542	2282.48	27.6	5	495	0	0	0	0	0
2543	2283	35.2	5	495	0	0	0	0	0
2544	2283.52	35.2	6	594	0	0	0	0	0
2545	2284.04	27.4	6	594	0	0	0	0	0
2546	2284.56	27.4	6	594	0	0	0	0	0
2547	2285.08	27.4	6	594	0	0	0	0	0
2548	2285.6	10.34	6	594	0	0	0	0	0
2549	2286.12	10.42	6	594	0	0	0	0	0
2550	2286.64	11.84	6	594	0	0	0	0	0
2551	2287.16	11.84	5	495	0	0	0	0	0
2552	2287.68	18.3	5	495	0	0	0	0	0
2553	2288.2	18.3	5	495	0	0	0	0	0
2554	2308.55	18.3	6	594	0	0	0	0	0
2555	2309.55	25.7	7	693	0	0	0	0	0
2556	2310.55	25.7	7	693	0	0	0	0	0
2557	2311.55	25.7	7	693	0	0	0	0	0
2558	2311.55	25.7	7	693	0	0	0	0	0
2559	2311.55	37.69	7	693	0	0	0	0	0
2560	2314.55	38.18	9	891	0	0	0	0	0
2561	2315.55	39.37	8	792	0	0	0	0	0
2562	2316.55	42.39	8	792	0	0	0	0	0
2563	2317.55	42.39	9	891	0	0	0	0	0
2564	2318.55	25.78	9	891	0	0	0	0	0
2565	2319.55	25.78	8	792	0	0	0	0	0
2566	2320.55	31.92	9	891	0	0	0	0	0
2567	2321.55	28.02	8	792	0	0	0	0	0
2568	2322.55	23.28	12	1188	0	0	0	0	0
2569	2323.55	31.04	16	1584	0	0	0	0	0
2570	2324.55	31.04	20	1980	0	0	0	0	0
2571	2325.55	32.8	29	2871	0	0	0	0	0
2572	2326.55	32.8	25	2475	0	0	0	0	0
2573	2327.55	32.8	17	1683	0	0	0	0	0
2574	2328.55	40.2	12	1188	0	0	0	0	0
2575	2329.55	40.2	10	990	0	0	0	0	0
2576	2330.55	40.2	9	891	0	0	0	0	0
2577	2331.55	41.21	9	891	0	0	0	0	0
2578	2332.55	31.4	9	891	0	0	0	0	0
2579	2333.55	24.83	9	891	0	0	0	0	0
2580	2334.55	18.91	7	693	0	0	0	0	0
2581	2335.55	26.85	8	792	0	0	0	0	0
2582	2336.55	39.32	8	792	0	0	0	0	0
2583	2337.55	39.32	8	792	0	0	0	0	0
2584	2338.55	39.32	8	792	0	0	0	0	0
2585	2339.55	39.32	8	792	0	0	0	0	0
2586	2340.55	25.96	9	891	0	0	0	0	0
2587	2341.55	28.08	9	891	0	0	0	0	0
2588	2342.55	26.02	9	891	0	0	0	0	0
2589	2343.55	26.02	10	990	0	0	0	0	0
2590	2344.55	29.02	10	990	0	0	0	0	0
2591	2345.55	26.02	10	990	0	0	0	0	0
2592	2345.55	21.24	10	990	0	0	0	0	0
2593	2345.55	18.35	9	891	0	0	0	0	0
2594	2345.55	16.3	9	891	0	0	0	0	0
2595	2345.55	16.18	9	891	0	0	0	0	0
2596	2345.55	16.18	9	891	0	0	0	0	0
2597	2345.55	16.18	9	891	0	0	0	0	0
2598	2345.55	16.18	11	1089	0	0	0	0	0
2599	2345.55	36.32	11	1089	0	0	0	0	0
2600	2345.55	36.32	11	1089	0	0	0	0	0
2601	2345.55	36.32	12	1188	0	0	0	0	0
2602	2345.55	36.32	12	1188	0	0	0	0	0
2603	2345.55	39.7	12	1188	0	0	0	0	0
2604	2345.55	39.7	13	1287	0	0	0	0	0
2605	2345.55	39.7	14	1386	0	0	0	0	0
2606	2345.55	39.7	13	1287	0	0	0	0	0
2607	2345.55	39.7	12	1188	0	0	0	0	0
2608	2345.55	39.7	8	792	0	0	0	0	0
2609	2345.55	36.32	8	792	0	0	0	0	0
2610	2345.55	49.98	8	792	0	0	0	0	0
2611	2345.55	35.4	9	891	0	0	0	0	0
2612	2345.55	35.4	9	891	0	0	0	0	0
2613	2345.55	38.2	9	891	0	0	0	0	0
2614	2345.55	37.29	9	891	0	0	0	0	0
2615	2345.55	38.72	10	990	0	0	0	0	0
2616	2345.55	36.56	11	1089	0	0	0	0	0
2617	2345.55	34.31	12	1188	0	0	0	0	0
2618	2345.55	29.39	11	1089	0	0	0	0	0
2619	2345.55	32.32	11	1089	0	0	0	0	0
2620	2345.55	36.45	11	1089	0	0	0	0	0
2621	2345.55	36.45	10	990	0	0	0	0	0
2622	2345.55	36.45	10	990	0	0	0	0	0
2623	2345.55	36.62	10	990	0	0	0	0	0
2624	2345.55	48.14	9	891	0	0	0	0	0
2625	2345.55	48.14	9	891	0	0	0	0	0
2626	2345.55	43.7	9	891	0	0	0	0	0
2627	2345.55	43.7	9	891	0	0	0	0	0
2628	2345.55	43.7	9	891	0	0	0	0	0
2629	2345.55	43.7	8	792	0	0	0	0	0
2630	2345.55	35.68	8	792	0	0	0	0	0
2631	2345.55	23.39	8	792	0	0	0	0	0
2632	2345.55	23.39	8	792	0	0	0	0	0
2633	2345.55	23.39	8	792	0	0	0	0	0
2634	2345.55	23.39	6	594	0	0	0	0	0
2635	2345.55	23.39	6	594	0	0	0	0	0
2636	2345.55	23.39	6	594	0	0	0	0	0
2637	2345.55	23.39	8	792	0	0	0	0	0
2638	2345.55	26.5	8	792	0	0	0	0	0
2639	2345.55	33.6	8	792	0	0	0	0	0
2640	2345.55	33.6	7	588	77	0	0	0	0	
2641	2345.55	61.25	7	588	77	0	0	0	0	
2642	2345.55	56.67	7	588	77	0	0	0	0	
2643	2345.55	65.1	7	588	77	0	0	0	0	
2644	2345.55	70.46	10	840	110	0	0	0	0	
2645	2345.55	63.06	10	840	110	0	0	0	0	
2646	2345.55	51.41	10	840	110	0	0	0	0	
2647	2345.55	13.87	10	840	110	0	0	0	0	
2648	2345.55	78.49	12	1008	132	0	0	0	0	
2649	2345.55	52.88	12	1008	132	0	0	0	0	
